id_student,code_module,code_presentation,id_site,activity_date,sum_click,activity_type
441018,AAA,2013J,546714,1969-12-31,2,VLE_CLICK
442442,AAA,2013J,547050,1969-12-31,1,VLE_CLICK
442442,AAA,2013J,546871,1969-12-31,3,VLE_CLICK
442442,AAA,2013J,546652,1969-12-31,1,VLE_CLICK
442442,AAA,2013J,546614,1969-12-31,7,VLE_CLICK
442442,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
442442,AAA,2013J,546982,1969-12-31,1,VLE_CLICK
442442,AAA,2013J,546662,1969-12-31,4,VLE_CLICK
442442,AAA,2013J,546954,1969-12-31,1,VLE_CLICK
442442,AAA,2013J,546948,1969-12-31,1,VLE_CLICK
442442,AAA,2013J,546874,1969-12-31,1,VLE_CLICK
442442,AAA,2013J,546911,1969-12-31,1,VLE_CLICK
512460,AAA,2013J,546662,1969-12-31,1,VLE_CLICK
512460,AAA,2013J,546614,1969-12-31,2,VLE_CLICK
588775,AAA,2013J,546614,1969-12-31,2,VLE_CLICK
588775,AAA,2013J,546662,1969-12-31,1,VLE_CLICK
603861,AAA,2013J,546662,1969-12-31,26,VLE_CLICK
603861,AAA,2013J,546681,1969-12-31,2,VLE_CLICK
603861,AAA,2013J,546614,1969-12-31,7,VLE_CLICK
603861,AAA,2013J,546874,1969-12-31,1,VLE_CLICK
544103,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
544103,AAA,2013J,546871,1969-12-31,2,VLE_CLICK
544103,AAA,2013J,546688,1969-12-31,1,VLE_CLICK
544103,AAA,2013J,546672,1969-12-31,2,VLE_CLICK
544103,AAA,2013J,546671,1969-12-31,1,VLE_CLICK
544103,AAA,2013J,546670,1969-12-31,1,VLE_CLICK
544103,AAA,2013J,546879,1969-12-31,10,VLE_CLICK
544103,AAA,2013J,546986,1969-12-31,2,VLE_CLICK
544103,AAA,2013J,546719,1969-12-31,5,VLE_CLICK
544103,AAA,2013J,546689,1969-12-31,1,VLE_CLICK
544103,AAA,2013J,546668,1969-12-31,1,VLE_CLICK
544103,AAA,2013J,546652,1969-12-31,1,VLE_CLICK
544103,AAA,2013J,546667,1969-12-31,4,VLE_CLICK
544103,AAA,2013J,546876,1969-12-31,5,VLE_CLICK
544103,AAA,2013J,546662,1969-12-31,30,VLE_CLICK
544103,AAA,2013J,546681,1969-12-31,5,VLE_CLICK
544103,AAA,2013J,546614,1969-12-31,22,VLE_CLICK
544103,AAA,2013J,547009,1969-12-31,2,VLE_CLICK
544103,AAA,2013J,546948,1969-12-31,1,VLE_CLICK
544103,AAA,2013J,546990,1969-12-31,1,VLE_CLICK
550383,AAA,2013J,546614,1969-12-31,3,VLE_CLICK
749412,AAA,2013J,546879,1969-12-31,9,VLE_CLICK
704156,AAA,2013J,546667,1969-12-31,4,VLE_CLICK
705379,AAA,2013J,546662,1969-12-31,14,VLE_CLICK
704156,AAA,2013J,546879,1969-12-31,3,VLE_CLICK
721259,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
749412,AAA,2013J,546688,1969-12-31,9,VLE_CLICK
704156,AAA,2013J,546662,1969-12-31,24,VLE_CLICK
749412,AAA,2013J,546700,1969-12-31,2,VLE_CLICK
749412,AAA,2013J,546652,1969-12-31,8,VLE_CLICK
721259,AAA,2013J,546911,1969-12-31,1,VLE_CLICK
721259,AAA,2013J,546916,1969-12-31,1,VLE_CLICK
749412,AAA,2013J,546614,1969-12-31,18,VLE_CLICK
721259,AAA,2013J,546652,1969-12-31,7,VLE_CLICK
721259,AAA,2013J,546879,1969-12-31,3,VLE_CLICK
721259,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
705379,AAA,2013J,546961,1969-12-31,1,VLE_CLICK
749412,AAA,2013J,546714,1969-12-31,2,VLE_CLICK
705379,AAA,2013J,546667,1969-12-31,5,VLE_CLICK
721259,AAA,2013J,546614,1969-12-31,11,VLE_CLICK
704156,AAA,2013J,546911,1969-12-31,1,VLE_CLICK
705379,AAA,2013J,547050,1969-12-31,9,VLE_CLICK
721259,AAA,2013J,546900,1969-12-31,1,VLE_CLICK
705379,AAA,2013J,546614,1969-12-31,26,VLE_CLICK
705379,AAA,2013J,546719,1969-12-31,1,VLE_CLICK
749412,AAA,2013J,546719,1969-12-31,9,VLE_CLICK
705379,AAA,2013J,546681,1969-12-31,1,VLE_CLICK
705379,AAA,2013J,546688,1969-12-31,3,VLE_CLICK
749412,AAA,2013J,546731,1969-12-31,3,VLE_CLICK
705379,AAA,2013J,546740,1969-12-31,1,VLE_CLICK
749412,AAA,2013J,546681,1969-12-31,1,VLE_CLICK
721259,AAA,2013J,546871,1969-12-31,2,VLE_CLICK
705379,AAA,2013J,547013,1969-12-31,2,VLE_CLICK
705379,AAA,2013J,546874,1969-12-31,5,VLE_CLICK
705379,AAA,2013J,547011,1969-12-31,2,VLE_CLICK
705379,AAA,2013J,546876,1969-12-31,1,VLE_CLICK
749412,AAA,2013J,546662,1969-12-31,6,VLE_CLICK
721259,AAA,2013J,546667,1969-12-31,7,VLE_CLICK
721259,AAA,2013J,546681,1969-12-31,2,VLE_CLICK
705379,AAA,2013J,546954,1969-12-31,1,VLE_CLICK
721259,AAA,2013J,546689,1969-12-31,1,VLE_CLICK
705379,AAA,2013J,546948,1969-12-31,1,VLE_CLICK
721259,AAA,2013J,546719,1969-12-31,4,VLE_CLICK
705379,AAA,2013J,546873,1969-12-31,1,VLE_CLICK
749412,AAA,2013J,546667,1969-12-31,13,VLE_CLICK
705379,AAA,2013J,546871,1969-12-31,13,VLE_CLICK
704156,AAA,2013J,546614,1969-12-31,4,VLE_CLICK
705379,AAA,2013J,546652,1969-12-31,8,VLE_CLICK
704156,AAA,2013J,546714,1969-12-31,21,VLE_CLICK
721259,AAA,2013J,546662,1969-12-31,19,VLE_CLICK
749412,AAA,2013J,546669,1969-12-31,2,VLE_CLICK
749412,AAA,2013J,546871,1969-12-31,4,VLE_CLICK
705379,AAA,2013J,546879,1969-12-31,9,VLE_CLICK
749412,AAA,2013J,546732,1969-12-31,1,VLE_CLICK
749412,AAA,2013J,546876,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,546668,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,546672,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,546671,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,546669,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,547050,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,546883,1969-12-31,2,VLE_CLICK
760729,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,546614,1969-12-31,35,VLE_CLICK
760729,AAA,2013J,546667,1969-12-31,8,VLE_CLICK
760729,AAA,2013J,546670,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,546876,1969-12-31,6,VLE_CLICK
760729,AAA,2013J,546660,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,546662,1969-12-31,44,VLE_CLICK
760729,AAA,2013J,547011,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,546714,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,546681,1969-12-31,18,VLE_CLICK
749412,AAA,2013J,547011,1969-12-31,1,VLE_CLICK
760729,AAA,2013J,546652,1969-12-31,7,VLE_CLICK
760729,AAA,2013J,546879,1969-12-31,11,VLE_CLICK
760729,AAA,2013J,546719,1969-12-31,16,VLE_CLICK
760729,AAA,2013J,546871,1969-12-31,4,VLE_CLICK
749412,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
949618,AAA,2013J,546652,1969-12-31,6,VLE_CLICK
949618,AAA,2013J,546900,1969-12-31,1,VLE_CLICK
949618,AAA,2013J,546907,1969-12-31,1,VLE_CLICK
949618,AAA,2013J,546961,1969-12-31,2,VLE_CLICK
949618,AAA,2013J,547011,1969-12-31,1,VLE_CLICK
949618,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
949618,AAA,2013J,547020,1969-12-31,1,VLE_CLICK
949618,AAA,2013J,546662,1969-12-31,5,VLE_CLICK
958987,AAA,2013J,546662,1969-12-31,7,VLE_CLICK
949618,AAA,2013J,546871,1969-12-31,8,VLE_CLICK
958987,AAA,2013J,546614,1969-12-31,4,VLE_CLICK
949618,AAA,2013J,546614,1969-12-31,12,VLE_CLICK
958987,AAA,2013J,546681,1969-12-31,1,VLE_CLICK
949618,AAA,2013J,546873,1969-12-31,3,VLE_CLICK
949618,AAA,2013J,546688,1969-12-31,5,VLE_CLICK
949618,AAA,2013J,546714,1969-12-31,3,VLE_CLICK
949618,AAA,2013J,546681,1969-12-31,1,VLE_CLICK
958987,AAA,2013J,546719,1969-12-31,1,VLE_CLICK
949618,AAA,2013J,546700,1969-12-31,2,VLE_CLICK
949618,AAA,2013J,546879,1969-12-31,9,VLE_CLICK
958987,AAA,2013J,546879,1969-12-31,2,VLE_CLICK
958987,AAA,2013J,546667,1969-12-31,5,VLE_CLICK
949618,AAA,2013J,546669,1969-12-31,4,VLE_CLICK
978739,AAA,2013J,546652,1969-12-31,9,VLE_CLICK
978739,AAA,2013J,546719,1969-12-31,5,VLE_CLICK
971027,AAA,2013J,546662,1969-12-31,1,VLE_CLICK
968578,AAA,2013J,546662,1969-12-31,13,VLE_CLICK
978739,AAA,2013J,546614,1969-12-31,24,VLE_CLICK
968578,AAA,2013J,546948,1969-12-31,1,VLE_CLICK
968578,AAA,2013J,546876,1969-12-31,1,VLE_CLICK
968578,AAA,2013J,546871,1969-12-31,2,VLE_CLICK
968578,AAA,2013J,546714,1969-12-31,1,VLE_CLICK
978739,AAA,2013J,546876,1969-12-31,2,VLE_CLICK
978739,AAA,2013J,546879,1969-12-31,2,VLE_CLICK
968578,AAA,2013J,546667,1969-12-31,7,VLE_CLICK
968578,AAA,2013J,546672,1969-12-31,1,VLE_CLICK
968578,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
971027,AAA,2013J,546652,1969-12-31,3,VLE_CLICK
978739,AAA,2013J,546916,1969-12-31,2,VLE_CLICK
978739,AAA,2013J,546662,1969-12-31,3,VLE_CLICK
968578,AAA,2013J,546614,1969-12-31,10,VLE_CLICK
978739,AAA,2013J,546667,1969-12-31,4,VLE_CLICK
971027,AAA,2013J,546614,1969-12-31,3,VLE_CLICK
978739,AAA,2013J,546681,1969-12-31,4,VLE_CLICK
968578,AAA,2013J,546879,1969-12-31,6,VLE_CLICK
978739,AAA,2013J,546911,1969-12-31,2,VLE_CLICK
1686521,AAA,2013J,546614,1969-12-31,4,VLE_CLICK
1686521,AAA,2013J,546652,1969-12-31,1,VLE_CLICK
1686521,AAA,2013J,546662,1969-12-31,1,VLE_CLICK
1729319,AAA,2013J,546879,1969-12-31,9,VLE_CLICK
1729319,AAA,2013J,546614,1969-12-31,25,VLE_CLICK
1729319,AAA,2013J,546871,1969-12-31,1,VLE_CLICK
1729319,AAA,2013J,546714,1969-12-31,2,VLE_CLICK
1729319,AAA,2013J,546652,1969-12-31,1,VLE_CLICK
1729319,AAA,2013J,546948,1969-12-31,1,VLE_CLICK
1729319,AAA,2013J,546667,1969-12-31,5,VLE_CLICK
1729319,AAA,2013J,546688,1969-12-31,4,VLE_CLICK
1729319,AAA,2013J,546669,1969-12-31,8,VLE_CLICK
1729319,AAA,2013J,546662,1969-12-31,4,VLE_CLICK
1729319,AAA,2013J,546911,1969-12-31,6,VLE_CLICK
1729319,AAA,2013J,547013,1969-12-31,2,VLE_CLICK
1729319,AAA,2013J,547009,1969-12-31,2,VLE_CLICK
1729319,AAA,2013J,546986,1969-12-31,2,VLE_CLICK
1758449,AAA,2013J,546879,1969-12-31,1,VLE_CLICK
1758449,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
1758449,AAA,2013J,546652,1969-12-31,7,VLE_CLICK
1758449,AAA,2013J,546876,1969-12-31,1,VLE_CLICK
1758449,AAA,2013J,546911,1969-12-31,2,VLE_CLICK
1758449,AAA,2013J,546916,1969-12-31,2,VLE_CLICK
1758449,AAA,2013J,546662,1969-12-31,1,VLE_CLICK
1758449,AAA,2013J,546719,1969-12-31,1,VLE_CLICK
1758449,AAA,2013J,546614,1969-12-31,15,VLE_CLICK
1765788,AAA,2013J,546614,1969-12-31,12,VLE_CLICK
1765788,AAA,2013J,546652,1969-12-31,4,VLE_CLICK
1765788,AAA,2013J,546662,1969-12-31,17,VLE_CLICK
1765788,AAA,2013J,546681,1969-12-31,1,VLE_CLICK
1847830,AAA,2013J,546652,1969-12-31,4,VLE_CLICK
1847830,AAA,2013J,546614,1969-12-31,12,VLE_CLICK
1847830,AAA,2013J,546879,1969-12-31,2,VLE_CLICK
1847830,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
1860318,AAA,2013J,546879,1969-12-31,1,VLE_CLICK
1860318,AAA,2013J,546614,1969-12-31,3,VLE_CLICK
1889511,AAA,2013J,546879,1969-12-31,3,VLE_CLICK
1889511,AAA,2013J,546614,1969-12-31,5,VLE_CLICK
1889511,AAA,2013J,546662,1969-12-31,3,VLE_CLICK
1889511,AAA,2013J,546652,1969-12-31,3,VLE_CLICK
1889511,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
1889511,AAA,2013J,546667,1969-12-31,3,VLE_CLICK
1894188,AAA,2013J,546668,1969-12-31,1,VLE_CLICK
1894188,AAA,2013J,546876,1969-12-31,1,VLE_CLICK
1894188,AAA,2013J,546672,1969-12-31,1,VLE_CLICK
1894188,AAA,2013J,546667,1969-12-31,5,VLE_CLICK
1894188,AAA,2013J,546662,1969-12-31,14,VLE_CLICK
1894188,AAA,2013J,546883,1969-12-31,1,VLE_CLICK
1894188,AAA,2013J,546719,1969-12-31,27,VLE_CLICK
1894188,AAA,2013J,546731,1969-12-31,13,VLE_CLICK
1894188,AAA,2013J,546670,1969-12-31,2,VLE_CLICK
1894188,AAA,2013J,546671,1969-12-31,1,VLE_CLICK
1894188,AAA,2013J,546614,1969-12-31,28,VLE_CLICK
1894188,AAA,2013J,546732,1969-12-31,23,VLE_CLICK
1894188,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
1894188,AAA,2013J,546681,1969-12-31,14,VLE_CLICK
1894188,AAA,2013J,546879,1969-12-31,7,VLE_CLICK
1801641,AAA,2013J,546681,1969-12-31,1,VLE_CLICK
1801641,AAA,2013J,546614,1969-12-31,9,VLE_CLICK
1801641,AAA,2013J,546879,1969-12-31,1,VLE_CLICK
1801641,AAA,2013J,546667,1969-12-31,5,VLE_CLICK
1938355,AAA,2013J,546652,1969-12-31,4,VLE_CLICK
1938355,AAA,2013J,546681,1969-12-31,9,VLE_CLICK
1938355,AAA,2013J,546662,1969-12-31,10,VLE_CLICK
1938355,AAA,2013J,546900,1969-12-31,1,VLE_CLICK
1938355,AAA,2013J,546719,1969-12-31,6,VLE_CLICK
1938355,AAA,2013J,546714,1969-12-31,6,VLE_CLICK
1938355,AAA,2013J,546669,1969-12-31,6,VLE_CLICK
1938355,AAA,2013J,546871,1969-12-31,2,VLE_CLICK
1938355,AAA,2013J,546876,1969-12-31,4,VLE_CLICK
1938355,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
1938355,AAA,2013J,547009,1969-12-31,1,VLE_CLICK
1938355,AAA,2013J,547011,1969-12-31,1,VLE_CLICK
1938355,AAA,2013J,547013,1969-12-31,3,VLE_CLICK
1938355,AAA,2013J,546879,1969-12-31,11,VLE_CLICK
1938355,AAA,2013J,546883,1969-12-31,2,VLE_CLICK
1938355,AAA,2013J,546688,1969-12-31,3,VLE_CLICK
1938355,AAA,2013J,546614,1969-12-31,26,VLE_CLICK
1938355,AAA,2013J,546667,1969-12-31,2,VLE_CLICK
1970390,AAA,2013J,546652,1969-12-31,22,VLE_CLICK
1970390,AAA,2013J,546668,1969-12-31,1,VLE_CLICK
1970390,AAA,2013J,546662,1969-12-31,5,VLE_CLICK
1970390,AAA,2013J,546681,1969-12-31,1,VLE_CLICK
1970390,AAA,2013J,546986,1969-12-31,2,VLE_CLICK
1970390,AAA,2013J,546670,1969-12-31,1,VLE_CLICK
1970390,AAA,2013J,546672,1969-12-31,1,VLE_CLICK
1970390,AAA,2013J,546614,1969-12-31,51,VLE_CLICK
1970390,AAA,2013J,546671,1969-12-31,1,VLE_CLICK
1970390,AAA,2013J,547050,1969-12-31,1,VLE_CLICK
1970390,AAA,2013J,546871,1969-12-31,4,VLE_CLICK
1970390,AAA,2013J,546961,1969-12-31,1,VLE_CLICK
1970390,AAA,2013J,546879,1969-12-31,1,VLE_CLICK
1970390,AAA,2013J,546667,1969-12-31,3,VLE_CLICK
1970390,AAA,2013J,546954,1969-12-31,1,VLE_CLICK
1970390,AAA,2013J,546948,1969-12-31,2,VLE_CLICK
1976139,AAA,2013J,546688,1969-12-31,6,VLE_CLICK
1976139,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
1976139,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
1976139,AAA,2013J,546667,1969-12-31,1,VLE_CLICK
1976139,AAA,2013J,546669,1969-12-31,17,VLE_CLICK
1976139,AAA,2013J,546879,1969-12-31,7,VLE_CLICK
1976139,AAA,2013J,546714,1969-12-31,2,VLE_CLICK
1976139,AAA,2013J,546681,1969-12-31,1,VLE_CLICK
1976139,AAA,2013J,546614,1969-12-31,4,VLE_CLICK
2550279,AAA,2013J,546652,1969-12-31,2,VLE_CLICK
2551220,AAA,2013J,546614,1969-12-31,2,VLE_CLICK
2550279,AAA,2013J,546662,1969-12-31,31,VLE_CLICK
2551220,AAA,2013J,546667,1969-12-31,3,VLE_CLICK
2550279,AAA,2013J,547009,1969-12-31,2,VLE_CLICK
2550279,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
2550279,AAA,2013J,546879,1969-12-31,2,VLE_CLICK
2551220,AAA,2013J,546879,1969-12-31,1,VLE_CLICK
2550279,AAA,2013J,546669,1969-12-31,16,VLE_CLICK
2550279,AAA,2013J,546667,1969-12-31,6,VLE_CLICK
2550279,AAA,2013J,546681,1969-12-31,5,VLE_CLICK
2550279,AAA,2013J,546719,1969-12-31,3,VLE_CLICK
2550279,AAA,2013J,546614,1969-12-31,11,VLE_CLICK
2555340,AAA,2013J,546662,1969-12-31,1,VLE_CLICK
2555340,AAA,2013J,546614,1969-12-31,1,VLE_CLICK
2557283,AAA,2013J,546879,1969-12-31,7,VLE_CLICK
2557283,AAA,2013J,546723,1969-12-31,6,VLE_CLICK
2557283,AAA,2013J,546662,1969-12-31,10,VLE_CLICK
2557283,AAA,2013J,546738,1969-12-31,15,VLE_CLICK
2557283,AAA,2013J,546652,1969-12-31,10,VLE_CLICK
2557283,AAA,2013J,546873,1969-12-31,1,VLE_CLICK
2557283,AAA,2013J,546876,1969-12-31,1,VLE_CLICK
2557283,AAA,2013J,546739,1969-12-31,16,VLE_CLICK
2557283,AAA,2013J,546725,1969-12-31,2,VLE_CLICK
2557283,AAA,2013J,546731,1969-12-31,13,VLE_CLICK
2557283,AAA,2013J,546733,1969-12-31,12,VLE_CLICK
2557283,AAA,2013J,546667,1969-12-31,8,VLE_CLICK
2557283,AAA,2013J,546660,1969-12-31,1,VLE_CLICK
2557283,AAA,2013J,546734,1969-12-31,13,VLE_CLICK
2557283,AAA,2013J,546681,1969-12-31,15,VLE_CLICK
2557283,AAA,2013J,546719,1969-12-31,6,VLE_CLICK
2557283,AAA,2013J,546714,1969-12-31,1,VLE_CLICK
2557283,AAA,2013J,546684,1969-12-31,10,VLE_CLICK
2557283,AAA,2013J,546871,1969-12-31,8,VLE_CLICK
2557283,AAA,2013J,546614,1969-12-31,35,VLE_CLICK
2557283,AAA,2013J,546732,1969-12-31,29,VLE_CLICK
2557283,AAA,2013J,546701,1969-12-31,1,VLE_CLICK
2559575,AAA,2013J,547009,1969-12-31,1,VLE_CLICK
2559575,AAA,2013J,546667,1969-12-31,5,VLE_CLICK
2559575,AAA,2013J,546719,1969-12-31,3,VLE_CLICK
2557283,AAA,2013J,547013,1969-12-31,2,VLE_CLICK
2559575,AAA,2013J,546662,1969-12-31,2,VLE_CLICK
2557283,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
2559575,AAA,2013J,546874,1969-12-31,1,VLE_CLICK
2559575,AAA,2013J,546652,1969-12-31,4,VLE_CLICK
2559575,AAA,2013J,546871,1969-12-31,3,VLE_CLICK
2559575,AAA,2013J,546876,1969-12-31,1,VLE_CLICK
2557283,AAA,2013J,547050,1969-12-31,2,VLE_CLICK
2559575,AAA,2013J,546986,1969-12-31,5,VLE_CLICK
2559575,AAA,2013J,546681,1969-12-31,6,VLE_CLICK
2559575,AAA,2013J,546879,1969-12-31,2,VLE_CLICK
2559575,AAA,2013J,546614,1969-12-31,7,VLE_CLICK
2569324,AAA,2013J,546662,1969-12-31,1,VLE_CLICK
2569324,AAA,2013J,546614,1969-12-31,3,VLE_CLICK
2574583,AAA,2013J,546671,1969-12-31,1,VLE_CLICK
2574583,AAA,2013J,546614,1969-12-31,4,VLE_CLICK
2576122,AAA,2013J,546668,1969-12-31,1,VLE_CLICK
2574528,AAA,2013J,546652,1969-12-31,2,VLE_CLICK
2576122,AAA,2013J,546614,1969-12-31,6,VLE_CLICK
2576122,AAA,2013J,546670,1969-12-31,1,VLE_CLICK
2574528,AAA,2013J,546662,1969-12-31,15,VLE_CLICK
2576122,AAA,2013J,546662,1969-12-31,1,VLE_CLICK
2574583,AAA,2013J,546670,1969-12-31,1,VLE_CLICK
2576122,AAA,2013J,546671,1969-12-31,1,VLE_CLICK
2576122,AAA,2013J,546871,1969-12-31,1,VLE_CLICK
2574528,AAA,2013J,546681,1969-12-31,2,VLE_CLICK
2576122,AAA,2013J,546879,1969-12-31,1,VLE_CLICK
2574583,AAA,2013J,546672,1969-12-31,1,VLE_CLICK
2574583,AAA,2013J,546668,1969-12-31,1,VLE_CLICK
2574528,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
2574583,AAA,2013J,546871,1969-12-31,2,VLE_CLICK
2574583,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
2574528,AAA,2013J,546614,1969-12-31,8,VLE_CLICK
2574583,AAA,2013J,546662,1969-12-31,9,VLE_CLICK
2574583,AAA,2013J,546667,1969-12-31,5,VLE_CLICK
2576122,AAA,2013J,546672,1969-12-31,1,VLE_CLICK
2574583,AAA,2013J,546879,1969-12-31,7,VLE_CLICK
2576122,AAA,2013J,546667,1969-12-31,3,VLE_CLICK
2598871,AAA,2013J,546667,1969-12-31,4,VLE_CLICK
2599352,AAA,2013J,547013,1969-12-31,2,VLE_CLICK
2598871,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
2598871,AAA,2013J,547011,1969-12-31,1,VLE_CLICK
2598871,AAA,2013J,546662,1969-12-31,36,VLE_CLICK
2598871,AAA,2013J,546871,1969-12-31,3,VLE_CLICK
2599352,AAA,2013J,546688,1969-12-31,1,VLE_CLICK
2599352,AAA,2013J,546669,1969-12-31,1,VLE_CLICK
2598871,AAA,2013J,546900,1969-12-31,1,VLE_CLICK
2599352,AAA,2013J,546662,1969-12-31,3,VLE_CLICK
2599352,AAA,2013J,546879,1969-12-31,6,VLE_CLICK
2599352,AAA,2013J,546714,1969-12-31,2,VLE_CLICK
2598871,AAA,2013J,546614,1969-12-31,12,VLE_CLICK
2599352,AAA,2013J,546871,1969-12-31,1,VLE_CLICK
2598871,AAA,2013J,546714,1969-12-31,1,VLE_CLICK
2599352,AAA,2013J,546614,1969-12-31,4,VLE_CLICK
2598871,AAA,2013J,546879,1969-12-31,6,VLE_CLICK
2598871,AAA,2013J,546688,1969-12-31,16,VLE_CLICK
2600688,AAA,2013J,546719,1969-12-31,1,VLE_CLICK
2600688,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
2600688,AAA,2013J,546667,1969-12-31,10,VLE_CLICK
2600688,AAA,2013J,546668,1969-12-31,2,VLE_CLICK
2600688,AAA,2013J,546681,1969-12-31,2,VLE_CLICK
2600688,AAA,2013J,546876,1969-12-31,1,VLE_CLICK
2600688,AAA,2013J,546670,1969-12-31,2,VLE_CLICK
2600688,AAA,2013J,546652,1969-12-31,3,VLE_CLICK
2600688,AAA,2013J,546671,1969-12-31,3,VLE_CLICK
2600688,AAA,2013J,546672,1969-12-31,2,VLE_CLICK
2600688,AAA,2013J,546614,1969-12-31,13,VLE_CLICK
2600688,AAA,2013J,546689,1969-12-31,1,VLE_CLICK
2600688,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
2600688,AAA,2013J,546879,1969-12-31,13,VLE_CLICK
2600688,AAA,2013J,546662,1969-12-31,5,VLE_CLICK
2606098,AAA,2013J,546911,1969-12-31,3,VLE_CLICK
2606098,AAA,2013J,546719,1969-12-31,2,VLE_CLICK
2606098,AAA,2013J,546879,1969-12-31,7,VLE_CLICK
2606098,AAA,2013J,547013,1969-12-31,2,VLE_CLICK
2606098,AAA,2013J,546672,1969-12-31,1,VLE_CLICK
2606098,AAA,2013J,546671,1969-12-31,1,VLE_CLICK
2606098,AAA,2013J,546670,1969-12-31,1,VLE_CLICK
2606098,AAA,2013J,546668,1969-12-31,1,VLE_CLICK
2606098,AAA,2013J,546667,1969-12-31,3,VLE_CLICK
2606098,AAA,2013J,546916,1969-12-31,3,VLE_CLICK
2606098,AAA,2013J,546614,1969-12-31,5,VLE_CLICK
2671132,AAA,2013J,546662,1969-12-31,29,VLE_CLICK
2671132,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
2671132,AAA,2013J,546614,1969-12-31,4,VLE_CLICK
2678643,AAA,2013J,546688,1969-12-31,3,VLE_CLICK
2678643,AAA,2013J,546652,1969-12-31,2,VLE_CLICK
2678643,AAA,2013J,546667,1969-12-31,3,VLE_CLICK
2678643,AAA,2013J,546662,1969-12-31,39,VLE_CLICK
2678643,AAA,2013J,546719,1969-12-31,4,VLE_CLICK
2678643,AAA,2013J,546660,1969-12-31,5,VLE_CLICK
2678643,AAA,2013J,547013,1969-12-31,1,VLE_CLICK
2678643,AAA,2013J,546681,1969-12-31,4,VLE_CLICK
2678643,AAA,2013J,546879,1969-12-31,4,VLE_CLICK
2678643,AAA,2013J,546614,1969-12-31,5,VLE_CLICK
2678643,AAA,2013J,546871,1969-12-31,3,VLE_CLICK
2678643,AAA,2013J,546732,1969-12-31,3,VLE_CLICK
2685865,AAA,2013J,546662,1969-12-31,22,VLE_CLICK
2685865,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
2685865,AAA,2013J,546614,1969-12-31,4,VLE_CLICK
2617002,AAA,2013J,546652,1969-12-31,2,VLE_CLICK
2617002,AAA,2013J,546662,1969-12-31,18,VLE_CLICK
2617002,AAA,2013J,546667,1969-12-31,2,VLE_CLICK
2617002,AAA,2013J,546719,1969-12-31,4,VLE_CLICK
2617002,AAA,2013J,546879,1969-12-31,1,VLE_CLICK
2617002,AAA,2013J,546614,1969-12-31,5,VLE_CLICK
2688067,AAA,2013J,546954,1969-12-31,1,VLE_CLICK
2688067,AAA,2013J,546719,1969-12-31,3,VLE_CLICK
2688067,AAA,2013J,546662,1969-12-31,4,VLE_CLICK
2688067,AAA,2013J,546986,1969-12-31,1,VLE_CLICK
2688067,AAA,2013J,546652,1969-12-31,1,VLE_CLICK
2688067,AAA,2013J,546948,1969-12-31,2,VLE_CLICK
2688067,AAA,2013J,547009,1969-12-31,1,VLE_CLICK
2688067,AAA,2013J,546871,1969-12-31,3,VLE_CLICK
2688067,AAA,2013J,547013,1969-12-31,2,VLE_CLICK
2688067,AAA,2013J,546879,1969-12-31,3,VLE_CLICK
2688067,AAA,2013J,546614,1969-12-31,15,VLE_CLICK
2688067,AAA,2013J,546667,1969-12-31,2,VLE_CLICK
2688067,AAA,2013J,547011,1969-12-31,1,VLE_CLICK
2688067,AAA,2013J,546681,1969-12-31,4,VLE_CLICK
